objectid,species,sp_kor,long,lat,조사일자,조사년도,시도명
5995,"Hynobius leechii Boulenger, 1887",도롱뇽,127.705456,37.682036,2014,2014,강원도
504,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.661889,37.935722,2014,2014,강원도
5977,"Hynobius leechii Boulenger, 1887",도롱뇽,127.652183,37.650247,2014,2014,강원도
4175,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.799889,37.728306,2014,2014,강원도
3172,"Hynobius leechii Boulenger, 1887",도롱뇽,127.781667,37.731583,2014,2014,강원도
8377,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.854389,37.972389,2014,2014,강원도
3398,"Hynobius leechii Boulenger, 1887",도롱뇽,127.811528,37.704889,2014,2014,강원도
12078,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.689361,37.964417,2014,2014,강원도
3392,"Hynobius leechii Boulenger, 1887",도롱뇽,127.826722,37.662972,2014,2014,강원도
12100,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.712556,37.991167,2014,2014,강원도
1175,"Hynobius leechii Boulenger, 1887",도롱뇽,127.642389,37.774611,2014,2014,강원도
1192,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.603472,37.821861,2014,2014,강원도
512,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.613806,37.982639,2014,2014,강원도
16635,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.805194,37.924,2014,2014,강원도
1140,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.666806,37.713222,2014,2014,강원도
1137,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.662028,37.712253,2014,2014,강원도
1154,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.582083,37.740944,2014,2014,강원도
12055,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.773889,37.940194,2014,2014,강원도
1170,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.642389,37.774611,2014,2014,강원도
5979,"Dinodon rufozonatum (Cantor, 1842)",능구렁이,127.705472,37.653417,2014,2014,강원도
1182,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.569028,37.815556,2014,2014,강원도
8374,"Elaphe dione (Pallas, 1773)",누룩뱀,127.854389,37.972389,2014,2014,강원도
1186,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.603472,37.821861,2014,2014,강원도
8387,"Elaphe dione (Pallas, 1773)",누룩뱀,127.813139,37.980556,2014,2014,강원도
1206,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.574444,37.846667,2014,2014,강원도
8375,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.854389,37.972389,2014,2014,강원도
9055,"Hynobius leechii Boulenger, 1887",도롱뇽,127.657694,37.8635,2014,2014,강원도
3192,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.740694,37.773306,2014,2014,강원도
9053,"Hyla japonica G?nther, 1859",청개구리,127.657694,37.8635,2014,2014,강원도
3187,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.698139,37.772917,2014,2014,강원도
3165,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.711778,37.723306,2014,2014,강원도
12110,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.66375,37.994833,2014,2014,강원도
3171,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.781667,37.731583,2014,2014,강원도
12054,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.773889,37.940194,2014,2014,강원도
3205,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.696,37.817528,2014,2014,강원도
3174,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.781667,37.731583,2014,2014,강원도
3220,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.755222,37.841972,2014,2014,강원도
503,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.661889,37.935722,2014,2014,강원도
3227,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.729833,37.8425,2014,2014,강원도
5974,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.652139,37.646583,2014,2014,강원도
3389,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.7715,37.635861,2014,2014,강원도
12111,"Gloydius brevicaudus (Stejneger, 1907)",살모사,127.66375,37.994833,2014,2014,강원도
12603,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.579917,37.977667,2014,2014,강원도
16625,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.785778,37.903667,2014,2014,강원도
4166,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.868389,37.690444,2014,2014,강원도
521,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.613806,37.982639,2014,2014,강원도
4169,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.851389,37.718111,2014,2014,강원도
4226,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.795639,37.858111,2014,2014,강원도
4177,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.872778,37.774056,2014,2014,강원도
1138,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.662028,37.712253,2014,2014,강원도
4185,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.8125,37.775528,2014,2014,강원도
12607,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.579917,37.977667,2014,2014,강원도
4197,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.773694,37.799722,2014,2014,강원도
4184,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.872778,37.774056,2014,2014,강원도
4216,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.795639,37.858111,2014,2014,강원도
468,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.661778,37.901972,2014,2014,강원도
12604,"Hynobius leechii Boulenger, 1887",도롱뇽,127.579917,37.977667,2014,2014,강원도
3181,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.777,37.756333,2014,2014,강원도
8382,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.817972,37.973611,2014,2014,강원도
1162,"Gloydius brevicaudus (Stejneger, 1907)",살모사,127.618639,37.752222,2014,2014,강원도
5976,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.652139,37.646583,2014,2014,강원도
3160,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.717917,37.697056,2014,2014,강원도
5982,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.706194,37.654028,2014,2014,강원도
12053,"Elaphe dione (Pallas, 1773)",누룩뱀,127.773889,37.940194,2014,2014,강원도
5984,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.750056,37.66025,2014,2014,강원도
3239,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.691111,37.845528,2014,2014,강원도
5987,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.704833,37.664667,2014,2014,강원도
5986,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.750056,37.66025,2014,2014,강원도
5991,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.760056,37.681083,2014,2014,강원도
3218,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.727528,37.830556,2014,2014,강원도
5997,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.633833,37.682889,2014,2014,강원도
12608,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.579917,37.977667,2014,2014,강원도
5985,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.750056,37.66025,2014,2014,강원도
3203,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.649833,37.810694,2014,2014,강원도
5980,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.705472,37.653417,2014,2014,강원도
8368,"Elaphe dione (Pallas, 1773)",누룩뱀,127.845667,37.949722,2014,2014,강원도
5975,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.652139,37.646583,2014,2014,강원도
3204,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.649833,37.810694,2014,2014,강원도
8372,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.854389,37.972389,2014,2014,강원도
5970,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.653333,37.646056,2014,2014,강원도
12039,"Hyla japonica G?nther, 1859",청개구리,127.731222,37.904083,2014,2014,강원도
3232,"Gloydius brevicaudus (Stejneger, 1907)",살모사,127.729833,37.8425,2014,2014,강원도
12048,"Hyla japonica G?nther, 1859",청개구리,127.773889,37.940194,2014,2014,강원도
16612,"Amphiesma vibakari (Boie, 1826)",대륙유혈목이,127.840028,37.878056,2014,2014,강원도
12059,"Hyla japonica G?nther, 1859",청개구리,127.713083,37.954028,2014,2014,강원도
1152,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.582083,37.740944,2014,2014,강원도
12068,"Hyla japonica G?nther, 1859",청개구리,127.761639,37.962111,2014,2014,강원도
1179,"Gloydius brevicaudus (Stejneger, 1907)",살모사,127.569028,37.815556,2014,2014,강원도
13695,"Hynobius leechii Boulenger, 1887",도롱뇽,127.559778,37.656722,2014,2014,강원도
484,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.693944,37.914139,2014,2014,강원도
16631,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.805194,37.924,2014,2014,강원도
8389,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.813139,37.980556,2014,2014,강원도
16623,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.785778,37.903667,2014,2014,강원도
5973,"Dinodon rufozonatum (Cantor, 1842)",능구렁이,127.652139,37.646583,2014,2014,강원도
16617,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.794611,37.902083,2014,2014,강원도
1212,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.574444,37.846667,2014,2014,강원도
12084,"Hyla japonica G?nther, 1859",청개구리,127.702417,37.989194,2014,2014,강원도
6065,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.823361,37.632667,2014,2014,강원도
12092,"Hyla japonica G?nther, 1859",청개구리,127.712556,37.991167,2014,2014,강원도
4215,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.842833,37.822361,2014,2014,강원도
12105,"Hyla japonica G?nther, 1859",청개구리,127.66375,37.994833,2014,2014,강원도
3168,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.725528,37.723667,2014,2014,강원도
8366,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.845667,37.949722,2014,2014,강원도
4207,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.794806,37.803778,2014,2014,강원도
8369,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.854389,37.972389,2014,2014,강원도
520,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.613806,37.982639,2014,2014,강원도
16610,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.840028,37.878056,2014,2014,강원도
8376,"Dinodon rufozonatum (Cantor, 1842)",능구렁이,127.854389,37.972389,2014,2014,강원도
8380,"Hyla japonica G?nther, 1859",청개구리,127.817972,37.973611,2014,2014,강원도
3213,"Amphiesma vibakari (Boie, 1826)",대륙유혈목이,127.696,37.817528,2014,2014,강원도
9049,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.657694,37.8635,2014,2014,강원도
4225,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.795639,37.858111,2014,2014,강원도
517,"Hynobius leechii Boulenger, 1887",도롱뇽,127.613806,37.982639,2014,2014,강원도
8390,"Gloydius saxatilis (Emelianov, 1937)",까치살모사,127.813139,37.980556,2014,2014,강원도
8371,"Hyla japonica G?nther, 1859",청개구리,127.854389,37.972389,2014,2014,강원도
4170,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.851389,37.718111,2014,2014,강원도
12036,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.731222,37.904083,2014,2014,강원도
469,"Dinodon rufozonatum (Cantor, 1842)",능구렁이,127.661778,37.901972,2014,2014,강원도
12045,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.773889,37.940194,2014,2014,강원도
1178,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.642389,37.774611,2014,2014,강원도
12056,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.713083,37.954028,2014,2014,강원도
12099,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.712556,37.991167,2014,2014,강원도
12079,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.702417,37.989194,2014,2014,강원도
3163,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.696472,37.700444,2014,2014,강원도
12088,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.712556,37.991167,2014,2014,강원도
12064,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.713083,37.954028,2014,2014,강원도
12101,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.66375,37.994833,2014,2014,강원도
1205,"Gloydius brevicaudus (Stejneger, 1907)",살모사,127.589861,37.845833,2014,2014,강원도
8367,"Hyla japonica G?nther, 1859",청개구리,127.845667,37.949722,2014,2014,강원도
486,"Gloydius brevicaudus (Stejneger, 1907)",살모사,127.693944,37.914139,2014,2014,강원도
12598,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.579917,37.977667,2014,2014,강원도
3167,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.725528,37.723667,2014,2014,강원도
13209,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.785778,37.903667,2014,2014,강원도
12074,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.761639,37.962111,2014,2014,강원도
16611,"Hyla japonica G?nther, 1859",청개구리,127.840028,37.878056,2014,2014,강원도
12044,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.731222,37.904083,2014,2014,강원도
16616,"Hyla japonica G?nther, 1859",청개구리,127.794611,37.902083,2014,2014,강원도
12077,"Gloydius saxatilis (Emelianov, 1937)",까치살모사,127.689361,37.964417,2014,2014,강원도
16624,"Hyla japonica G?nther, 1859",청개구리,127.785778,37.903667,2014,2014,강원도
9059,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.657694,37.8635,2014,2014,강원도
14822,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.727528,37.830556,2014,2014,강원도
3225,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.755222,37.841972,2014,2014,강원도
1147,"Hynobius leechii Boulenger, 1887",도롱뇽,127.582667,37.730278,2014,2014,강원도
16619,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.794611,37.902083,2014,2014,강원도
12050,"Hynobius leechii Boulenger, 1887",도롱뇽,127.773889,37.940194,2014,2014,강원도
6064,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.823361,37.632667,2014,2014,강원도
13700,"Hynobius leechii Boulenger, 1887",도롱뇽,127.575889,37.677639,2014,2014,강원도
393,"Elaphe dione (Pallas, 1773)",누룩뱀,127.855167,37.854083,2014,2014,강원도
13702,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.575889,37.677639,2014,2014,강원도
3180,"Gloydius saxatilis (Emelianov, 1937)",까치살모사,127.777,37.756333,2014,2014,강원도
13706,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.576167,37.677861,2014,2014,강원도
394,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.855167,37.854083,2014,2014,강원도
12602,"Hyla japonica G?nther, 1859",청개구리,127.579917,37.977667,2014,2014,강원도
3399,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.811528,37.704889,2014,2014,강원도
13704,"Hynobius leechii Boulenger, 1887",도롱뇽,127.576167,37.677861,2014,2014,강원도
12073,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.761639,37.962111,2014,2014,강원도
16613,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.794611,37.902083,2014,2014,강원도
1169,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.574889,37.753583,2014,2014,강원도
16627,"Pelophylax nigromaculatus (Hallowell, 1861)",참개구리,127.805194,37.924,2014,2014,강원도
12606,"Elaphe dione (Pallas, 1773)",누룩뱀,127.579917,37.977667,2014,2014,강원도
13709,"Hynobius leechii Boulenger, 1887",도롱뇽,127.585444,37.682889,2014,2014,강원도
16620,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.794611,37.902083,2014,2014,강원도
13712,"Hynobius leechii Boulenger, 1887",도롱뇽,127.585714,37.683408,2014,2014,강원도
8388,"Rhabdophis tigrinus (Boie, 1826)",유혈목이,127.813139,37.980556,2014,2014,강원도
499,"Hynobius leechii Boulenger, 1887",도롱뇽,127.661889,37.935722,2014,2014,강원도
3193,"Gloydius ussuriensis (Emelianov, 1929)",쇠살모사,127.740694,37.773306,2014,2014,강원도
6071,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.855972,37.638861,2014,2014,강원도
3179,"Dinodon rufozonatum (Cantor, 1842)",능구렁이,127.777,37.756333,2014,2014,강원도
3198,"Hynobius leechii Boulenger, 1887",도롱뇽,127.660333,37.809111,2014,2014,강원도
1158,"Hynobius leechii Boulenger, 1887",도롱뇽,127.618639,37.752222,2014,2014,강원도
6067,"Hyla japonica G?nther, 1859",청개구리,127.855972,37.638861,2014,2014,강원도
9052,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.657694,37.8635,2014,2014,강원도
4221,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.795639,37.858111,2014,2014,강원도
4204,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.794806,37.803778,2014,2014,강원도
4199,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.773694,37.799722,2014,2014,강원도
392,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.855167,37.854083,2014,2014,강원도
4190,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.782667,37.780333,2014,2014,강원도
5990,"Hyla japonica G?nther, 1859",청개구리,127.760056,37.681083,2014,2014,강원도
4187,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.8125,37.775528,2014,2014,강원도
4178,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.872778,37.774056,2014,2014,강원도
5983,"Hyla japonica G?nther, 1859",청개구리,127.706194,37.654028,2014,2014,강원도
5981,"Hyla japonica G?nther, 1859",청개구리,127.705472,37.653417,2014,2014,강원도
5972,"Hyla japonica G?nther, 1859",청개구리,127.652139,37.646583,2014,2014,강원도
6066,"Hynobius leechii Boulenger, 1887",도롱뇽,127.855972,37.638861,2014,2014,강원도
13708,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.585444,37.682889,2014,2014,강원도
13711,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.585714,37.683408,2014,2014,강원도
8383,"Hynobius leechii Boulenger, 1887",도롱뇽,127.817972,37.973611,2014,2014,강원도
16621,"Rana coreana Okada, 1928",한국산개구리,127.785778,37.903667,2014,2014,강원도
12599,"Rana coreana Okada, 1928",한국산개구리,127.579917,37.977667,2014,2014,강원도
12070,"Hynobius leechii Boulenger, 1887",도롱뇽,127.761639,37.962111,2014,2014,강원도
12086,"Hynobius leechii Boulenger, 1887",도롱뇽,127.702417,37.989194,2014,2014,강원도
516,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.613806,37.982639,2014,2014,강원도
4194,"Rana coreana Okada, 1928",한국산개구리,127.782667,37.780333,2014,2014,강원도
4203,"Rana coreana Okada, 1928",한국산개구리,127.794806,37.803778,2014,2014,강원도
3395,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.826722,37.662972,2014,2014,강원도
4220,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.795639,37.858111,2014,2014,강원도
4217,"Rana coreana Okada, 1928",한국산개구리,127.795639,37.858111,2014,2014,강원도
3235,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.691111,37.845528,2014,2014,강원도
16629,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.805194,37.924,2014,2014,강원도
8379,"Rana coreana Okada, 1928",한국산개구리,127.817972,37.973611,2014,2014,강원도
3206,"Rana coreana Okada, 1928",한국산개구리,127.696,37.817528,2014,2014,강원도
16615,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.794611,37.902083,2014,2014,강원도
8381,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.817972,37.973611,2014,2014,강원도
3196,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.660333,37.809111,2014,2014,강원도
3190,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.740694,37.773306,2014,2014,강원도
3184,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.698139,37.772917,2014,2014,강원도
3173,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.781667,37.731583,2014,2014,강원도
4210,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.842833,37.822361,2014,2014,강원도
12038,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.731222,37.904083,2014,2014,강원도
12047,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.773889,37.940194,2014,2014,강원도
12058,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.713083,37.954028,2014,2014,강원도
12067,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.761639,37.962111,2014,2014,강원도
12083,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.702417,37.989194,2014,2014,강원도
509,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.693667,37.938139,2014,2014,강원도
463,"Rana coreana Okada, 1928",한국산개구리,127.661778,37.901972,2014,2014,강원도
12104,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.66375,37.994833,2014,2014,강원도
514,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.613806,37.982639,2014,2014,강원도
5992,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.760056,37.681083,2014,2014,강원도
1180,"Rana coreana Okada, 1928",한국산개구리,127.569028,37.815556,2014,2014,강원도
481,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.693944,37.914139,2014,2014,강원도
1208,"Glandirana rugosa Temminck et Schlegel, 1838",옴개구리,127.574444,37.846667,2014,2014,강원도
498,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.661889,37.935722,2014,2014,강원도
3228,"Rana coreana Okada, 1928",한국산개구리,127.729833,37.8425,2014,2014,강원도
1171,"Rana coreana Okada, 1928",한국산개구리,127.642389,37.774611,2014,2014,강원도
482,"Bombina orientalis (Boulenger, 1890)",무당개구리,127.693944,37.914139,2014,2014,강원도
12089,"Rana coreana Okada, 1928",한국산개구리,127.712556,37.991167,2014,2014,강원도
12080,"Rana coreana Okada, 1928",한국산개구리,127.702417,37.989194,2014,2014,강원도
12094,"Hynobius leechii Boulenger, 1887",도롱뇽,127.712556,37.991167,2014,2014,강원도
4195,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.782667,37.780333,2014,2014,강원도
3210,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.696,37.817528,2014,2014,강원도
1202,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.589861,37.845833,2014,2014,강원도
1164,"Rana coreana Okada, 1928",한국산개구리,127.574889,37.753583,2014,2014,강원도
3391,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.826722,37.662972,2014,2014,강원도
479,"Rana coreana Okada, 1928",한국산개구리,127.693944,37.914139,2014,2014,강원도
1189,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.603472,37.821861,2014,2014,강원도
1146,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.612833,37.725806,2014,2014,강원도
1156,"Rana coreana Okada, 1928",한국산개구리,127.618639,37.752222,2014,2014,강원도
9050,"Rana coreana Okada, 1928",한국산개구리,127.657694,37.8635,2014,2014,강원도
12095,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.712556,37.991167,2014,2014,강원도
5988,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.760056,37.681083,2014,2014,강원도
3209,"Hynobius leechii Boulenger, 1887",도롱뇽,127.696,37.817528,2014,2014,강원도
1151,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.608944,37.735669,2014,2014,강원도
4212,"Onychodactylus koreanus (Boulenger, 1886)",꼬리치레도롱뇽,127.842833,37.822361,2014,2014,강원도
500,"Bufo gargarizans Cantor, 1842",두꺼비,127.661889,37.935722,2014,2014,강원도
12046,"Rana dybowskii G?nther, 1876",북방산개구리,127.773889,37.940194,2014,2014,강원도
12037,"Rana dybowskii G?nther, 1876",북방산개구리,127.731222,37.904083,2014,2014,강원도
480,"Rana dybowskii G?nther, 1876",북방산개구리,127.693944,37.914139,2014,2014,강원도
4224,"Scincella vandenburghi (Schmidt, 1927)",도마뱀,127.795639,37.858111,2014,2014,강원도
3237,"Scincella vandenburghi (Schmidt, 1927)",도마뱀,127.691111,37.845528,2014,2014,강원도
1184,"Scincella vandenburghi (Schmidt, 1927)",도마뱀,127.569028,37.815556,2014,2014,강원도
466,"Scincella vandenburghi (Schmidt, 1927)",도마뱀,127.661778,37.901972,2014,2014,강원도
12052,"Scincella vandenburghi (Schmidt, 1927)",도마뱀,127.773889,37.940194,2014,2014,강원도
4200,"Bufo gargarizans Cantor, 1842",두꺼비,127.773694,37.799722,2014,2014,강원도
3177,"Scincella vandenburghi (Schmidt, 1927)",도마뱀,127.777,37.756333,2014,2014,강원도
1190,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.603472,37.821861,2014,2014,강원도
12041,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.731222,37.904083,2014,2014,강원도
12605,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.579917,37.977667,2014,2014,강원도
12107,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.66375,37.994833,2014,2014,강원도
5998,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.633833,37.682889,2014,2014,강원도
3216,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.727528,37.830556,2014,2014,강원도
16614,"Rana dybowskii G?nther, 1876",북방산개구리,127.794611,37.902083,2014,2014,강원도
16632,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.805194,37.924,2014,2014,강원도
3175,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.777,37.756333,2014,2014,강원도
8373,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.854389,37.972389,2014,2014,강원도
4213,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.842833,37.822361,2014,2014,강원도
8386,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.813139,37.980556,2014,2014,강원도
3186,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.698139,37.772917,2014,2014,강원도
9056,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.657694,37.8635,2014,2014,강원도
12071,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.761639,37.962111,2014,2014,강원도
1168,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.574889,37.753583,2014,2014,강원도
12061,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.713083,37.954028,2014,2014,강원도
501,"Takydromus amurensis (Peters, 1881)",아무르장지뱀,127.661889,37.935722,2014,2014,강원도
