"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Cyclemys pulchristriata",114.178469,22.247125,"Tsuen Wan",2020,9,8,"cdround","https://www.inaturalist.org/observations/104932403","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772718484","104932403"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Cyclemys pulchristriata",105.684761,21.205697,"Vinh Phuc",2018,4,3,"cdround","https://www.inaturalist.org/observations/36724187","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802572464","36724187"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Cyclemys pulchristriata",114.167337,22.243234,"Central and Western",2014,9,26,"cdround","https://www.inaturalist.org/observations/897068","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2013026925","897068"
