"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","continent","stateProvince","year","month","day","issues","references","license","preparations","geodeticDatum","gbifID","catalogNumber","locality"
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Malayemys subtrijuga",104.06667,30.66667,"ASIA","Sichuan Province",1999,10,26,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:230473","http://creativecommons.org/publicdomain/zero/1.0/legalcode","tissue (frozen); whole organism (ethanol)","WGS84","1145541763","MVZ:Herp:230473","Chengdu Market"
