"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","continent","stateProvince","issues","references","license","preparations","geodeticDatum","gbifID","catalogNumber","locality"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Scincella barbouri",102.718,25.039,"ASIA","Yunnan","colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-7261","http://creativecommons.org/licenses/by-nc/4.0/legalcode","whole animal (ethanol); tissue (95% ethanol)","WGS84","476646806","R-7261","Yunnan-Fu [Kunming Shi]"
