"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.713597,35.987713,"Saitama",2022,6,18,"cdround","https://www.inaturalist.org/observations/125415370","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873402330","125415370",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.2993,22.369961,"Sai Kung",2022,7,3,"cdround","https://www.inaturalist.org/observations/124609674","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859017147","124609674",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.250783,22.264579,"Sai Kung",2022,7,3,"cdround","https://www.inaturalist.org/observations/124609689","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3859579033","124609689",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",136.748656,36.708397,"Ishikawa",2022,7,24,"cdround","https://www.inaturalist.org/observations/127653045","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873152487","127653045",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.844292,36.173641,"Chiba",2022,7,13,"cdround","https://www.inaturalist.org/observations/126047594","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873646264","126047594",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",121.489673,31.332882,"Shanghai",2022,7,13,"cdround","https://www.inaturalist.org/observations/126321127","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874006555","126321127",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.504989,24.519643,"Fujian",2022,7,21,"cdround,cucdmis","https://www.inaturalist.org/observations/128391990","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881498871","128391990",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.08712,22.475961,"Guangdong",2021,2,2,"cdround","https://www.inaturalist.org/observations/69976898","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044891902","69976898",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.064585,22.266265,"Southern",2021,3,13,"cdround","https://www.inaturalist.org/observations/71190276","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061725031","71190276",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",138.829125,35.067003,"Shizuoka",2021,3,26,"cdround","https://www.inaturalist.org/observations/72134152","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3096986494","72134152",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",113.947332,22.506763,"Guangdong",2021,3,31,"cdround","https://www.inaturalist.org/observations/73089364","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097047555","73089364",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",113.88137,22.469687,"Guangdong",2021,3,12,"cdround","https://www.inaturalist.org/observations/72989496","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109039490","72989496",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.399147,22.54331,"Sai Kung",2021,4,24,"cdround,cudc","https://www.inaturalist.org/observations/75005753","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109206620","75005753",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",133.951493,34.699195,"Okayama",2021,4,25,"cdround","https://www.inaturalist.org/observations/75152499","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314170429","75152499",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",113.972316,22.422266,"Guangdong",2021,4,2,"cdround","https://www.inaturalist.org/observations/78817501","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321072453","78817501",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.374138,24.455803,"Fujian",2021,4,8,"cdround","https://www.inaturalist.org/observations/73459077","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391672402","73459077",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.551733,35.750457,"Tokyo",2021,5,1,"cdround","https://www.inaturalist.org/observations/76051925","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112643872","76051925",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.006807,22.354999,"Tsuen Wan",2021,5,14,"cdround","https://www.inaturalist.org/observations/79141328","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3117890209","79141328",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.623938,35.780913,"Tokyo",2021,5,4,"cdround","https://www.inaturalist.org/observations/77222494","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3384610674","77222494",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.63866,32.068335,"Jiangsu",2021,5,2,"cdround","https://www.inaturalist.org/observations/109431725","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3747391430","109431725",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.377382,30.445555,"Hubei",2021,5,5,"cdround","https://www.inaturalist.org/observations/112914412","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764094969","112914412",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.059057,22.38852,"Tsuen Wan",2021,6,27,"cdround","https://www.inaturalist.org/observations/84797107","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3321165044","84797107",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",136.931991,35.051544,"Aichi",2021,6,5,"cdround","https://www.inaturalist.org/observations/97732480","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3391370799","97732480",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",136.948369,35.172365,"Aichi",2021,6,5,"cdround","https://www.inaturalist.org/observations/97732475","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3391409815","97732475",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.723802,35.484977,"Tokyo",2021,6,7,"cdround","https://www.inaturalist.org/observations/82008635","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784796367","82008635",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.485777,35.62859,"Tokyo",2021,7,8,"cdround","https://www.inaturalist.org/observations/86147130","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3327752617","86147130",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.16895,22.486657,"Tai Po",2021,7,31,"cdround","https://www.inaturalist.org/observations/128576070","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881544303","128576070",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.934342,35.709966,"Gyeongsangnam-do",2021,9,11,"cdround","https://www.inaturalist.org/observations/94551200","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384685555","94551200",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",127.908062,35.655198,"Gyeongsangnam-do",2021,9,23,"cdround","https://www.inaturalist.org/observations/95830296","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384702005","95830296",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.286857,35.69568,"Tokyo",2021,9,21,"cdround","https://www.inaturalist.org/observations/95826562","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384763925","95826562",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.318479,24.511504,"Fujian",2021,9,12,"cdround","https://www.inaturalist.org/observations/100489145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415972345","100489145",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",121.554961,31.334902,"Shanghai",2021,9,20,"cdround","https://www.inaturalist.org/observations/109832124","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3760141330","109832124",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.011367,22.457276,"Guangdong",2021,10,1,"cdround","https://www.inaturalist.org/observations/96767199","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385189889","96767199",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.274083,35.72885,"Tokyo",2021,10,10,"cdround","https://www.inaturalist.org/observations/97750246","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391668863","97750246",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.75992,35.618552,"Tokyo",2021,10,11,"cdround","https://www.inaturalist.org/observations/97872920","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399100932","97872920",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",133.167994,34.54432,"Hiroshima",2021,11,20,"cdround","https://www.inaturalist.org/observations/101519048","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415600683","101519048",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.305187,24.470744,"Fujian",2021,12,11,"cdround","https://www.inaturalist.org/observations/102875576","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456878890","102875576",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",128.642471,35.299274,"Gyeongsangnam-do",2020,2,20,"cdround","https://www.inaturalist.org/observations/38983460","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573895717","38983460",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",128.63615,35.256757,"Gyeongsangnam-do",2020,2,20,"cdround","https://www.inaturalist.org/observations/38983458","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574301841","38983458",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",128.799506,35.380161,"Gyeongsangnam-do",2020,2,20,"cdround","https://www.inaturalist.org/observations/38983459","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574302794","38983459",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",140.086835,35.860649,"Chiba",2020,4,19,"cdround","https://www.inaturalist.org/observations/42535339","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2609119887","42535339",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.023681,22.474191,"Yuen Long",2020,4,14,"cdround","https://www.inaturalist.org/observations/42922920","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2609322305","42922920",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",126.85117,35.81671,"Jeollabuk-do",2020,4,24,"cdround","https://www.inaturalist.org/observations/64360518","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2984449546","64360518",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",134.925784,34.861983,"Hyogo",2020,5,22,"cdround","https://www.inaturalist.org/observations/46944604","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634029982","46944604",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.162098,22.574824,"North",2020,6,16,"cdround","https://www.inaturalist.org/observations/50012682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2803021778","50012682",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",140.252606,35.780071,"Chiba",2020,7,8,"cdround","https://www.inaturalist.org/observations/52362834","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814252329","52362834",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",137.01611,34.895684,"Aichi",2020,7,12,"cdround","https://www.inaturalist.org/observations/52821693","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2823225567","52821693",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.169215,22.453577,"Tai Po",2020,7,7,"cdround","https://www.inaturalist.org/observations/52237821","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3391648355","52237821",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",137.022906,34.813159,"Aichi",2020,8,8,"cdround","https://www.inaturalist.org/observations/55891557","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2851289951","55891557",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",132.474839,34.456733,"Hiroshima",2020,8,16,"cdround","https://www.inaturalist.org/observations/56692315","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988342601","56692315",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",128.707312,36.488532,"Gyeongsangbuk-do",2020,8,6,"cdround","https://www.inaturalist.org/observations/70449188","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058737077","70449188",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",128.744007,36.411118,"Gyeongsangbuk-do",2020,8,6,"cdround","https://www.inaturalist.org/observations/70449190","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3059035602","70449190",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",128.666497,36.574254,"Gyeongsangbuk-do",2020,8,6,"cdround","https://www.inaturalist.org/observations/70449192","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3059039500","70449192",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",114.115566,22.530184,"Tai Po",2020,9,29,"cdround","https://www.inaturalist.org/observations/61264564","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873913786","61264564",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",113.000997,28.292736,"Hunan",2020,10,8,"cdround","https://www.inaturalist.org/observations/62010849","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2984435522","62010849",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.616238,35.779114,"Tokyo",2020,11,8,"cdround","https://www.inaturalist.org/observations/64514710","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415951491","64514710",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",118.41313,24.548147,"Fujian",2019,3,26,"cdround","https://www.inaturalist.org/observations/22463820","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873344320","22463820",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.941005,38.875644,"Yamagata",2019,4,22,"cdround","https://www.inaturalist.org/observations/90338736","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3344041606","90338736",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",139.641546,35.631668,"Tokyo",2019,5,4,"cdround","https://www.inaturalist.org/observations/24486211","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2242820606","24486211",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys reevesii",135.729121,35.050836,"Kyoto",2019,5,30,"cdround","https://www.inaturalist.org/observations/26042120","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2251967428","26042120",NA,NA,NA,NA,NA
