"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type","elevation","elevationAccuracy","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon quadrilineatus",113.948565,22.250319,"Islands",2017,10,11,"cdround","https://www.inaturalist.org/observations/8478314","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677324774","8478314",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon quadrilineatus",107.010804,20.809599,"H<U+1EA3>i Phong",2016,8,7,"cdround","https://www.inaturalist.org/observations/38476129","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573999559","38476129",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon quadrilineatus",114.16563,22.250272,"Southern",2012,9,22,"","https://www.inaturalist.org/observations/1619293","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677257076","1619293",NA,NA,NA,NA,NA,NA,NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",107.89873,21.84504,"Guangxi",2005,4,23,"gass84,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","686686214","311490","ASIA","tissue - 100; tissue - 100; egg - 4; ETOH - 1","Fulong",NA,NA,NA,NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",107.89909,21.84681,"Guangxi",2005,4,23,"gass84,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","687001939","311489","ASIA","tissue - 100; ETOH - 1","Fulong",NA,NA,NA,NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",107.94329,21.83097,"Guangxi",2005,5,1,"gass84,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","687017868","311491","ASIA","tissue - 100; ETOH - 1","Shiwan Dashang Nature Reserve (Near town of Fulong)",NA,NA,NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.879262,22.247831,NA,2005,8,12,"osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-015133","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039453810","YPM HERR 015133","ASIA","tissue (undetermined); tissue in EtOH; 95% alc.","Keung Shan South, ca. 100m","PhysicalObject",NA,NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.89075,22.226792,NA,2005,8,11,"osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-015132","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039464578","YPM HERR 015132","ASIA","tissue (undetermined); tissue in EtOH; 95% alc.","Shek Pik, 100m","PhysicalObject",NA,NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.925733,22.256707,NA,2000,7,11,"osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-009841","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039454216","YPM HERR 009841","ASIA","10% form.->70% alc.","Tei Tong Tsai","PhysicalObject",NA,NA,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",114.01667,22.2,"Hong Kong",1999,10,23,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:230445","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145541719","MVZ:Herp:230445","ASIA","whole organism; tissue; tissue","Cheung Chau Island",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.916775,22.257311,"Hong Kong",1996,6,26,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-181781","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476489378","R-181781","ASIA","whole animal (ethanol)","Lantau,Tseung Do Ting between Ngong Ping and Tei Tong Tsai",NA,400,0,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.989039,22.195207,"Hong Kong",1995,8,25,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-181779","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476642108","R-181779","ASIA","whole animal (ethanol)","Shek Kwu Chau Chee House",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",114.155531,22.276219,"Hong Kong",1994,1,30,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-179528","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476686478","R-179528","ASIA","whole animal (ethanol)","Victoria McDonald Road",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",114.313717,22.363235,"Hong Kong",1994,7,5,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-179529","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476497273","R-179529","ASIA","whole animal (ethanol)","Hong Kong Port Shelter Islands,Kau Sai Chau,Kau Sai",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",114.05,22.1,"Guangdong",1994,7,20,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-179461","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476689508","R-179461","ASIA","whole animal (ethanol)","Wanshan Islands,Wai Ling Ding",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.927628,22.234143,"Hong Kong",1993,6,20,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177982","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476731206","R-177982","ASIA","whole animal (ethanol)","Lantau,0.5km NE of Ma Po Ping,100m",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.990717,22.195082,"Hong Kong",1992,7,14,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177079","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704419","R-177079","ASIA","whole animal (ethanol)","Shek Kwu Chau;B Store",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.89013,22.229733,"Hong Kong",1992,8,10,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177078","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476704418","R-177078","ASIA","whole animal (ethanol)","Lantau;Shek Pik Garden",NA,100,0,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.88822,22.269785,"Hong Kong",1990,6,8,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176222","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476711888","R-176222","ASIA","whole animal (ethanol)","Lantau,Sham Wat",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.929039,22.228959,"Hong Kong",1990,7,2,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176223","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476711889","R-176223","ASIA","whole animal (ethanol)","Lantau, Ma Po Ping",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.909111,22.161939,"Hong Kong",1987,3,25,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172789","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476499683","R-172789","ASIA","whole animal (ethanol)","Soko Islands,Tai A Chau",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",114.03039,22.206688,"Hong Kong",1987,3,27,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172787","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476707891","R-172787","ASIA","whole animal (ethanol)","Cheung Chau",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",113.913455,22.220745,"Hong Kong",1987,3,16,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172791","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476707894","R-172791","ASIA","whole animal (ethanol)","Shui Hau",NA,NA,NA,"New Territories"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",112.533,23.1667,"Guangdong",1984,6,6,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-170517","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476721041","R-170517","ASIA","whole animal (ethanol)","Dinghushan, Shan Bao Feng",NA,491,0,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Plestiodon quadrilineatus",114.18174,22.340424,"Hong Kong",1902,8,10,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-112251","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476803721","R-112251","ASIA","whole animal (ethanol)","Kowloon",NA,NA,NA,NA
