"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Opisthotropis latouchii",119.63324,27.978179,"Zhejiang",2017,5,25,"cdround","https://www.inaturalist.org/observations/109735277","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872983563","109735277",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Opisthotropis latouchii",118.887815,30.104708,"Zhejiang",2013,5,24,"","https://www.inaturalist.org/observations/27639272","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2856474326","27639272",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Opisthotropis latouchii",118,27.7,"Fujian",1926,4,1,"rdatunl,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-26619","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476492885","R-26619","ASIA","whole animal (ethanol)","Chungan Hsien,Fukien Province,China",NA
"9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2","PRESERVED_SPECIMEN","PRESENT","Opisthotropis latouchii",113.38333,22.91667,"Guangdong Sheng",1886,NA,NA,"cudc,txmatfuz,colmano","http://portal.vertnet.org/o/smns/herpetologie?id=3379","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","621068331","3379",NA,NA,"Guangdong Sheng","PhysicalObject"
"1c5c3e48-7fc0-4d4f-96e6-c4df2c747f34","PRESERVED_SPECIMEN","PRESENT","Opisthotropis latouchii",113.383331,22.91667,NA,1886,NA,NA,"cdround,txmatfuz,colmano,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1830949516","SMNS-Z-HE-0003379 / 468386 / SMNS-Z-HE-0003379",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Opisthotropis latouchii",113,23,"Guangdong",NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-22346","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476681197","R-22346","ASIA","whole animal (ethanol)","Kuantung: S China",NA
