"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","elevation","year","month","day","issues","license","geodeticDatum","catalogNumber","locality","gbifID"
"263bbfe7-f643-43bb-b448-f0705d1c0e18","PRESERVED_SPECIMEN","PRESENT","Cyrtodactylus huongsonensis",105.75,20.5833,120,2011,6,13,"elnn,incomis,inmafu","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","ZFMK HERP 092293","Hanoi; My Duc District: Huong Son limestone forest","3770768194"
