"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko monarchus",120.5451,22.631326,"Taiwan",2022,1,23,"cdround","https://www.inaturalist.org/observations/105710217","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3466157525","105710217",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko monarchus",121.593136,23.962641,"Taiwan",2022,4,15,"cdround","https://www.inaturalist.org/observations/111474930","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759482948","111474930",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko monarchus",121.115211,22.784297,"Taiwan",2022,5,12,"cdround","https://www.inaturalist.org/observations/117965202","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802351710","117965202",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Gekko monarchus",114.088419,22.290503,"Hong Kong",1862,12,31,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-1127","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476645181","R-1127","ASIA","whole animal (ethanol)","China(Hong Kong)"
