"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis nuchalis",103.32459,31.114594,"Sichuan",2022,7,14,"cdround","https://www.inaturalist.org/observations/127995460","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873110036","127995460",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rhabdophis nuchalis",110.247517,31.525205,"Hubei",2021,7,13,"cdround","https://www.inaturalist.org/observations/113203800","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3764472271","113203800",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Rhabdophis nuchalis",121.469969,31.654042,NA,1920,7,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-45971","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476496817","R-45971","ASIA","whole animal (ethanol)","20mi. N of Yumanaupu,Yunnan,China"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Rhabdophis nuchalis",105,22,NA,NA,NA,NA,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-20276","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476493210","R-20276","ASIA","whole animal (ethanol)","Ngoi-Tio: Tonkin: Indo China"
