"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea piscator",100.057254,20.28782,"Chiang Rai",2015,10,8,"cdround","https://www.inaturalist.org/observations/72892673","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337399460","72892673",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea piscator",100.057274,20.287801,"Chiang Rai",2014,3,1,"cdround","https://www.inaturalist.org/observations/91934491","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343888994","91934491",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea piscator",100.459775,20.180369,"Chiang Rai",2012,7,2,"cdround","https://www.inaturalist.org/observations/91935019","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343973007","91935019",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Fowlea piscator",103.216667,21.25,NA,1939,1,15,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-45276","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476497930","R-45276","ASIA","whole animal (ethanol)","Ban Nam Khueng,40miles N. of Ban Houei Sai,Laos,Indochina"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Fowlea piscator",103.845615,22.339578,NA,1931,8,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-43037","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476699592","R-43037","ASIA","whole animal (ethanol)","Chapa: Tongking: Indo China"
