"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","elevation","elevationAccuracy","continent","preparations","type","county"
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.54642,23.49386,NA,2016,4,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439473",NA,"<U+904E><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.30323,23.49788,NA,2016,4,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441500",NA,"<U+7063><U+5167><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.59427,23.51801,NA,2016,4,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443490",NA,"<U+91D1><U+798F><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.44325,23.5136,NA,2016,4,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774446486",NA,"<U+725B><U+7A20><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.53172,23.53661,NA,2016,4,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457473",NA,"<U+6069><U+5178><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus stejnegeri",121.342299,25.059621,NA,2016,5,26,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864137224",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.478,25.1132,NA,2016,5,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353490",NA,"<U+95DC><U+6E21>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.283,24.8847,NA,2016,5,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774452485",NA,"<U+5927><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.44381,25.15146,NA,2015,5,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348734",NA,"<U+7AF9><U+570D>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.4438,25.15145,NA,2015,5,21,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353475",NA,"<U+7AF9><U+570D>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.37475,23.51005,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346513",NA,"<U+666F><U+8C61><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.86699,24.66408,NA,2015,6,30,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349485",NA,"<U+5357><U+6E2F><U+6EAA><U+532F><U+6D41><U+53E3>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.52266,23.49808,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774350527",NA,"<U+6CB3><U+53E3>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.84218,24.66391,NA,2015,6,30,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774350528",NA,"<U+4E94><U+798F><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.47519,23.50907,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353513",NA,"<U+7121><U+540D><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.52818,23.49749,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355488",NA,"<U+9577><U+798F><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.512,23.4915,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355500",NA,"<U+7FA9><U+4EC1><U+540A><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.94928,24.67568,NA,2015,6,30,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448449",NA,"<U+5E73><U+5B89><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.29318,23.48183,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448469",NA,"<U+4ECB><U+58FD><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.54635,23.52461,NA,2015,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457479",NA,"<U+7AF9><U+5D0E><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.97177,24.55054,NA,2015,7,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353492",NA,"<U+84EC><U+840A><U+6EAA><U+751F><U+614B><U+4FDD><U+80B2><U+5340>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.07299,24.66308,NA,2015,7,2,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445481",NA,"<U+5317><U+57D4><U+51B7><U+6CC9>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.05004,24.7012,NA,2015,7,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450456",NA,"<U+5357><U+57D4><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.00682,24.62828,NA,2015,7,2,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774452452",NA,"<U+7530><U+7F8E><U+6514><U+6CB3><U+5830><U+4E0A><U+6E38>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.42154,25.1639,NA,2015,8,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346751",NA,"<U+6316><U+4ED4><U+5C3E>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.48511,25.04595,NA,2015,8,4,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348446",NA,"<U+6C5F><U+5B50><U+7FE0>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.50651,25.06321,NA,2015,8,4,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349463",NA,"<U+53F0><U+5317><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.9843,24.57194,NA,2015,8,26,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355481",NA,"<U+901A><U+5B89><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.444,25.15145,NA,2015,8,4,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439437",NA,"<U+6316><U+4ED4><U+5C3E>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.50652,25.06321,NA,2015,8,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439526",NA,"<U+53F0><U+5317><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.06551,24.67303,NA,2015,8,26,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441471",NA,"<U+58FD><U+660C><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.95456,24.64492,NA,2015,8,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443469",NA,"<U+53F0><U+4E09><U+7DDA><U+4E2D><U+6E2F><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",121.45755,25.10853,NA,2015,10,5,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774350580",NA,"<U+4E8C><U+91CD><U+758F><U+6D2A><U+9053><U+51FA><U+53E3>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.8586,23.7725,NA,2015,10,26,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774352916",NA,"<U+9673><U+6709><U+862D><U+6EAA><U+4E0B><U+6E38>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.88588,24.4668,NA,2014,4,24,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351783",NA,"<U+5F18><U+6587><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.92448,24.54885,NA,2014,4,23,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353485",NA,"<U+65B0><U+5E97><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.81597,24.52972,NA,2014,4,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439752",NA,"<U+5FA9><U+5B89><U+6A4B><U+4E0B><U+6E38>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus stejnegeri",120.89526,24.42485,NA,2014,4,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457745",NA,"<U+8304><U+82F3><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus stejnegeri",120.801468,23.830135,NA,2014,6,10,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864120320",NA,NA,NA,NA,NA,NA,NA,NA
