"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","elevation","elevationAccuracy","continent","preparations","type","county"
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.5718,22.91786,NA,2019,6,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348423",NA,"<U+6CF0><U+548C><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.66177,22.70555,NA,2019,6,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355432",NA,"<U+9698><U+5BEE><U+5830>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.58793,23.08965,NA,2019,6,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453416",NA,"<U+56DB><U+5FB7><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.565308,23.452972,"Taiwan",2019,8,14,"cdround","https://www.inaturalist.org/observations/30790345","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3455323464","30790345",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.688362,23.695238,"Taiwan",2019,10,6,"cdround","https://www.inaturalist.org/observations/34670075","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2445113130","34670075",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.947972,24.273556,"Taichung",2018,6,4,"cdround","https://www.inaturalist.org/observations/13298962","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880473133","13298962",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",121.6877,24.61206,NA,2018,7,20,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345488",NA,"<U+5BD2><U+83EF><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",121.72158,24.70189,NA,2018,9,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774452430",NA,"<U+846B><U+8606><U+5835><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.88944,23.89083,NA,2017,6,22,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864148766",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",121.00682,24.62828,NA,2016,3,11,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774352505",NA,"<U+7530><U+7F8E><U+6514><U+6CB3><U+5830><U+4E0A><U+6E38>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.86699,24.66408,NA,2016,3,10,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353496",NA,"<U+5357><U+6E2F><U+6EAA><U+532F><U+6D41><U+53E3>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.99013,24.66474,NA,2016,3,11,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441466",NA,"<U+5341><U+5BEE><U+5751><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.94928,24.67568,NA,2016,3,10,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774446462",NA,"<U+5E73><U+5B89><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",121.575827,24.948655,NA,2016,5,14,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864137108",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.97186,24.54872,NA,2016,7,23,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864139449",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.504042,23.331652,NA,2016,7,28,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864139677",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.8904,23.5877,NA,2016,10,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439471",NA,"<U+6850><U+5B50><U+6797><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.546425,24.304484,NA,2015,3,21,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864126847",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.480966,23.321814,NA,2015,7,21,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864130406",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.9843,24.57194,NA,2015,12,23,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348459",NA,"<U+901A><U+5B89><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.632188,24.165971,"Taichung",2015,12,11,"cdround","https://www.inaturalist.org/observations/102469493","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873559540","102469493",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.81514,24.45406,NA,2014,4,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351784",NA,"<U+6CF0><U+9686><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.86287,24.57977,NA,2014,4,23,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443459",NA,"<U+5CA1><U+898B><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.81597,24.52972,NA,2014,4,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448736",NA,"<U+5FA9><U+5B89><U+6A4B><U+4E0B><U+6E38>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.86688,24.41159,NA,2014,4,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774452736",NA,"<U+5927><U+7AA9><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",121.564269,25.105858,NA,2014,5,7,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864119149",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.48,23.08,NA,2014,8,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345534",NA,"<U+5317><U+5BEE><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.48,23.19,NA,2014,8,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348533",NA,"<U+6C38><U+8208><U+540A><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.51,23.08,NA,2014,8,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349518",NA,"<U+7530><U+6D0B><U+8FB2><U+8DEF>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.52,23.09,NA,2014,8,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351562",NA,"<U+5357><U+5316><U+6C34><U+5EAB><U+4E0B><U+6E38>1<U+516C><U+91CC>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.5,23.08,NA,2014,8,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353531",NA,"<U+982D><U+4EFD><U+6A4B><U+4E0A><U+6E38>1<U+516C><U+91CC>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.88588,24.4668,NA,2013,9,5,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347495",NA,"<U+5F18><U+6587><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.92448,24.54885,NA,2013,9,4,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351483",NA,"<U+65B0><U+5E97><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.7403,22.08289,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353606",NA,"<U+61F7><U+6069><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.75372,22.14668,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441569",NA,"<U+5927><U+6885><U+6EAA><U+6514><U+7802><U+58E9>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.84988,22.1989,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450544",NA,"<U+6C34><U+4E0A><U+8349><U+539F>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.28395,22.82367,NA,2012,3,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345620",NA,"<U+8349><U+6E9D><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.29699,22.78526,NA,2012,3,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355594",NA,"<U+963F><U+516C><U+5E97><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.30004,22.83744,NA,2012,3,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439571",NA,"<U+7530><U+539D><U+6392><U+6C34><U+532F><U+6D41><U+8655>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.36123,22.80309,NA,2012,3,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443591",NA,"<U+84EC><U+840A><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.75969,24.27888,NA,2012,4,23,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346586",NA,"<U+77F3><U+5CA1><U+58E9><U+4E0B><U+6E38>(<U+57E4><U+8C50><U+5927><U+6A4B>)",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.91321,24.18514,NA,2012,4,23,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347592",NA,"<U+99AC><U+978D><U+58E9><U+4E0B><U+6E38>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",121.6195,25.2352,NA,2012,4,27,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351565",NA,"<U+4FBF><U+6C11><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.94778,24.16655,NA,2012,4,23,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351584",NA,"<U+88E1><U+51B7><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",121.58221,25.17946,NA,2012,4,27,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353577",NA,"<U+4E0A><U+78FA><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",121.63067,25.22695,NA,2012,4,27,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457532",NA,"<U+78FA><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.74755,22.10233,NA,2012,5,14,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346594",NA,"<U+5927><U+6885><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.82463,22.16229,NA,2012,5,14,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453557",NA,"<U+7261><U+4E39><U+516D><U+865F>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.85948,24.55963,NA,2012,7,4,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443557",NA,"<U+6C38><U+8208><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.28229,23.02085,NA,2012,8,16,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348583",NA,"<U+65B0><U+7063><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.35821,23.07224,NA,2012,8,16,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351602",NA,"<U+5343><U+9CE5><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Takydromus formosanus",120.790285,23.834496,NA,2012,10,28,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864113038",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.79736,24.49402,NA,2012,10,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349567",NA,"<U+4E2D><U+5E73><U+5927><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",121.59368,25.20785,NA,2012,10,11,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448525",NA,"<U+6797><U+838A><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.93349,24.29273,NA,2010,3,16,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355610",NA,"<U+9577><U+69AE><U+6A4B>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Takydromus formosanus",120.91357,24.27439,NA,2010,3,17,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450593",NA,"<U+9632><U+7802><U+58E9><U+4E0A><U+6E38>",NA,NA,NA,NA,NA,NA
