"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","type","locality","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",113.996878,22.272018,"Islands",2022,5,2,"cdround","https://www.inaturalist.org/observations/114652526","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773571667","114652526",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.173758,22.37902,"Sha Tin",2022,5,2,"cdround","https://www.inaturalist.org/observations/115695132","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773751085","115695132",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.17799,22.270967,"Wan Chai",2022,5,13,"cdround","https://www.inaturalist.org/observations/117708524","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802322573","117708524",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.149345,22.283008,"Central and Western",2022,5,23,"cdround","https://www.inaturalist.org/observations/118324103","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3802395666","118324103",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.19728,22.238607,"Southern",2022,5,14,"cdround","https://www.inaturalist.org/observations/116959968","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858298099","116959968",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",113.941436,22.289255,"Islands",2022,5,25,"cdround","https://www.inaturalist.org/observations/120498674","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859698693","120498674",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.206241,22.470103,"Tai Po",2022,5,28,"","https://www.inaturalist.org/observations/123900128","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873056802","123900128",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.000647,22.448858,"Yuen Long",2022,6,4,"cdround","https://www.inaturalist.org/observations/120035297","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858704236","120035297",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.148728,22.259683,"Central and Western",2022,6,16,"cdround","https://www.inaturalist.org/observations/122160427","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860469024","122160427",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.206218,22.470099,"Tai Po",2022,6,24,"","https://www.inaturalist.org/observations/123899986","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872949732","123899986",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.157372,22.320317,"Yau Tsim Mong",2022,6,21,"cdround","https://www.inaturalist.org/observations/122944320","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873030722","122944320",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.062116,22.420373,"Yuen Long",2022,6,24,"cdround","https://www.inaturalist.org/observations/123305690","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873552778","123305690",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.270787,22.384009,"Sai Kung",2022,7,1,"cdround","https://www.inaturalist.org/observations/124220097","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873030787","124220097",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.108391,22.235383,"Islands",2021,1,3,"cdround","https://www.inaturalist.org/observations/67514633","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3017984857","67514633",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.222703,22.310407,"Kwun Tong",2021,1,21,"cdround","https://www.inaturalist.org/observations/68539924","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3032165652","68539924",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.198695,22.292745,"Central and Western",2021,1,11,"cdround","https://www.inaturalist.org/observations/67906324","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3032169509","67906324",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.154747,22.279642,"Central and Western",2021,2,8,"cdround","https://www.inaturalist.org/observations/74227019","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097089781","74227019",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.149353,22.344546,"Sham Shui Po",2021,2,8,"cdround","https://www.inaturalist.org/observations/97978497","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391416042","97978497",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.153255,22.2824,"Central and Western",2021,3,1,"cdround","https://www.inaturalist.org/observations/70385393","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058969223","70385393",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.187547,22.39294,"Sha Tin",2021,3,10,"cdround","https://www.inaturalist.org/observations/70939749","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3059029130","70939749",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.098034,22.440534,"Yuen Long",2021,3,13,"cdround","https://www.inaturalist.org/observations/71122831","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3061530688","71122831",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.201752,22.328388,"Kowloon City",2021,3,28,"cdround","https://www.inaturalist.org/observations/72318760","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070775118","72318760",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.285745,22.397005,"Sai Kung",2021,3,31,"","https://www.inaturalist.org/observations/72530387","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109156471","72530387",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.201752,22.328119,"Kowloon City",2021,3,28,"cdround","https://www.inaturalist.org/observations/72318779","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109175446","72318779",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.027306,22.444006,"Yuen Long",2021,4,6,"cdround","https://www.inaturalist.org/observations/73101483","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3079827921","73101483",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.223942,22.403728,"Sha Tin",2021,4,13,"cdround","https://www.inaturalist.org/observations/73828737","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090802654","73828737",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.167159,22.242226,"Southern",2021,4,13,"cdround","https://www.inaturalist.org/observations/74376934","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097018973","74376934",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.129091,22.284054,"Central and Western",2021,4,18,"","https://www.inaturalist.org/observations/74368704","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097023952","74368704",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.166418,22.353607,"Sha Tin",2021,4,21,"cdround","https://www.inaturalist.org/observations/74742312","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097341531","74742312",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",113.972513,22.39083,"Tuen Mun",2021,5,4,"cdround","https://www.inaturalist.org/observations/77240271","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112407273","77240271",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",113.915169,22.224286,"Islands",2021,5,1,"cdround","https://www.inaturalist.org/observations/77202689","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112438304","77202689",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.107064,22.361933,"Kwai Tsing",2021,5,5,"cdround","https://www.inaturalist.org/observations/77717426","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113431646","77717426",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.194248,22.466146,"Tai Po",2021,5,25,"cdround","https://www.inaturalist.org/observations/99950625","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407957981","99950625",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.186754,22.391758,"Sha Tin",2021,6,7,"cdround","https://www.inaturalist.org/observations/82032880","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3301997049","82032880",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.116225,22.223883,"Islands",2021,6,8,"cdround","https://www.inaturalist.org/observations/82133432","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302446848","82133432",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",101.263565,21.914507,"Yunnan",2021,7,1,"cdround","https://www.inaturalist.org/observations/85179213","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321314515","85179213",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",101.264191,21.916241,"Yunnan",2021,7,24,"cdround","https://www.inaturalist.org/observations/88392052","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333332832","88392052",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.13795,22.337612,"Sham Shui Po",2021,8,3,"cdround","https://www.inaturalist.org/observations/90383931","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337982532","90383931",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.13195,22.262547,"Southern",2021,8,21,"cdround","https://www.inaturalist.org/observations/91950492","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343797056","91950492",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",113.980208,22.409953,"Tuen Mun",2021,8,23,"cdround","https://www.inaturalist.org/observations/92461077","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3344102049","92461077",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.242088,22.431547,"Sha Tin",2021,8,31,"cdround","https://www.inaturalist.org/observations/93148514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355600421","93148514",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.121537,22.215539,"Islands",2021,9,4,"cdround","https://www.inaturalist.org/observations/93680789","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355403994","93680789",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.1763,22.278463,"Wan Chai",2021,9,2,"cdround","https://www.inaturalist.org/observations/93444784","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355586808","93444784",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",113.978998,22.245936,"Islands",2021,9,5,"cdround","https://www.inaturalist.org/observations/93731296","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355800003","93731296",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.149728,22.2845,"Central and Western",2021,9,14,"cdround","https://www.inaturalist.org/observations/94906461","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384677066","94906461",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.015243,22.279668,"Tsuen Wan",2021,9,29,"cdround","https://www.inaturalist.org/observations/96612156","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3391406577","96612156",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.178541,22.323013,"Kowloon City",2021,10,10,"cdround","https://www.inaturalist.org/observations/97745664","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391345865","97745664",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",113.996916,22.272017,"Islands",2021,10,24,"cdround","https://www.inaturalist.org/observations/99204943","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3398992030","99204943",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.132386,22.262217,"Southern",2021,10,31,"cdround","https://www.inaturalist.org/observations/99869380","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408239870","99869380",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",105.821148,21.061674,"Ha N<U+1ED9>i",2021,10,3,"cdround","https://www.inaturalist.org/observations/97417562","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858268837","97417562",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.188822,22.393126,"Sha Tin",2021,11,1,"cdround","https://www.inaturalist.org/observations/99950380","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407894967","99950380",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.041634,22.480432,"Yuen Long",2021,11,25,"cdround","https://www.inaturalist.org/observations/101875005","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415517341","101875005",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.206367,22.344788,"Wong Tai Sin",2021,11,16,"cdround","https://www.inaturalist.org/observations/101260711","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416022857","101260711",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.184341,22.307343,"Kowloon City",2021,11,13,"cdround","https://www.inaturalist.org/observations/101007595","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416063345","101007595",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.18441,22.307051,"Kowloon City",2021,11,13,"cdround","https://www.inaturalist.org/observations/101007578","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456255213","101007578",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.194258,22.465533,"Tai Po",2021,11,10,"cdround","https://www.inaturalist.org/observations/100987463","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3466110859","100987463",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.198146,22.399977,"Sha Tin",2021,11,9,"cdround","https://www.inaturalist.org/observations/100671879","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3466244522","100671879",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.13737,22.495696,"North",2021,12,6,"cdround","https://www.inaturalist.org/observations/102599413","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455488212","102599413",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.133247,22.2621,"Southern",2021,12,4,"cdround","https://www.inaturalist.org/observations/102504672","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456372467","102504672",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",100.791397,22.00934,"Yunnan",2021,12,5,"cdround","https://www.inaturalist.org/observations/109134283","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3746963902","109134283",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",101.252232,21.93564,"Yunnan",2021,12,15,"cdround","https://www.inaturalist.org/observations/128175450","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881348749","128175450",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",107.030358,20.76143,"H<U+1EA3>i Phong",2020,2,27,"cdround","https://www.inaturalist.org/observations/39275949","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2576408276","39275949",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.066727,22.412916,"Yuen Long",2020,2,26,"cdround","https://www.inaturalist.org/observations/39240153","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2576441255","39240153",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.130311,22.282395,"Central and Western",2020,3,28,"cdround","https://www.inaturalist.org/observations/40889018","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596332577","40889018",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",113.913537,22.221505,"Islands",2020,4,7,"cdround","https://www.inaturalist.org/observations/41611680","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597714689","41611680",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.264062,22.373865,"Sai Kung",2020,4,12,"cdround","https://www.inaturalist.org/observations/41962896","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603434525","41962896",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.201895,22.402468,"Sha Tin",2020,4,14,"cdround","https://www.inaturalist.org/observations/42297815","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603451362","42297815",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.226196,22.31615,"Kwun Tong",2020,5,2,"cdround","https://www.inaturalist.org/observations/44560978","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619959700","44560978",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gehyra mutilata",114.170617,22.300091,"Yau Tsim Mong",2020,5,12,"cdround","https://www.inaturalist.org/observations/45863539","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626645323","45863539",NA,NA,NA,NA,NA
