"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","preparations","county","type","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.552966,22.358286,"Guangdong",2022,6,30,"cdround","https://www.inaturalist.org/observations/128113378","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881352622","128113378",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",114.092474,22.511672,"North",2022,7,25,"cdround","https://www.inaturalist.org/observations/127817117","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873489476","127817117",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",109.08429,25.92156,"Guizhou",2022,7,29,"cdround","https://www.inaturalist.org/observations/128415875","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881512953","128415875",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.949012,22.434682,"Yuen Long",2021,4,6,"cdround","https://www.inaturalist.org/observations/74613219","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097258261","74613219",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.554964,22.911112,"Kaohsiung",2021,6,7,"cdround","https://www.inaturalist.org/observations/94314053","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384384383","94314053",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.861014,22.408764,"Yuen Long",2021,7,12,"cdround","https://www.inaturalist.org/observations/86821018","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3327749295","86821018",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.9936,22.266208,"Islands",2021,7,25,"cdround","https://www.inaturalist.org/observations/88547222","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333401962","88547222",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.48362,24.012094,"Taiwan",2020,2,12,"cdround","https://www.inaturalist.org/observations/38562701","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574192823","38562701",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",121.534324,25.004424,"Taipei",2020,3,13,"cdround","https://www.inaturalist.org/observations/44247602","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611392956","44247602",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",114.196596,22.524447,"Yuen Long",2020,4,12,"cdround","https://www.inaturalist.org/observations/41982322","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603488717","41982322",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.589444,24.1125,"Taichung",2020,4,10,"cdround","https://www.inaturalist.org/observations/43011269","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2609174660","43011269",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.623567,24.182361,"Taichung",2020,4,25,"cdround","https://www.inaturalist.org/observations/44044150","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611388377","44044150",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",110.372698,21.185034,"Guangdong",2020,4,22,"cdround","https://www.inaturalist.org/observations/42837442","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634034564","42837442",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.551188,24.195549,"Taichung",2020,4,8,"cdround","https://www.inaturalist.org/observations/41668494","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415889413","41668494",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.61535,24.174455,"Taichung",2020,5,5,"","https://www.inaturalist.org/observations/44965184","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415938420","44965184",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",121.429011,25.174117,"New Taipei",2020,6,15,"cdround","https://www.inaturalist.org/observations/50939334","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2813911873","50939334",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.549562,24.186875,"Taichung",2020,6,6,"cdround","https://www.inaturalist.org/observations/48619264","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415493436","48619264",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.596808,24.109883,"Taichung",2020,6,20,"cdround","https://www.inaturalist.org/observations/50267063","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415748412","50267063",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",121.859515,25.112013,"New Taipei",2020,7,17,"cdround","https://www.inaturalist.org/observations/54030409","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2823427583","54030409",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.556305,22.118386,"Ilhas",2020,7,28,"cdround","https://www.inaturalist.org/observations/54612138","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826219446","54612138",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.556315,22.118359,"Ilhas",2020,7,28,"cdround","https://www.inaturalist.org/observations/54626675","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826471503","54626675",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.556179,22.118302,"Ilhas",2020,7,28,"cdround","https://www.inaturalist.org/observations/61084208","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873769196","61084208",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.610062,24.170492,"Taichung",2020,7,6,"cdround","https://www.inaturalist.org/observations/52201520","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415593466","52201520",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",121.879683,25.119242,"New Taipei",2020,8,2,"cdround","https://www.inaturalist.org/observations/55127462","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826444146","55127462",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.926255,22.28211,"Islands",2020,9,13,"cdround","https://www.inaturalist.org/observations/59949943","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2868360575","59949943",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.680561,24.138495,"Taichung",2020,9,30,"cdround","https://www.inaturalist.org/observations/61275900","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873829661","61275900",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.531315,23.454348,"Taiwan",2020,9,21,"cdround","https://www.inaturalist.org/observations/61950783","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883081618","61950783",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.686336,22.873873,"Guangdong",2020,10,1,"cdround","https://www.inaturalist.org/observations/62092506","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2898520570","62092506",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.586013,24.121342,"Taichung",2019,3,21,"cdround","https://www.inaturalist.org/observations/21445801","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2028511798","21445801",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.744873,24.49943,"Taiwan",2019,4,6,"cdround","https://www.inaturalist.org/observations/22192544","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236255833","22192544",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.927125,24.772578,"Kaohsiung",2019,4,12,"cdround","https://www.inaturalist.org/observations/22360659","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236842374","22360659",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",121.923446,25.018101,"New Taipei",2019,4,20,"cdround","https://www.inaturalist.org/observations/26297187","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252027191","26297187",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.819984,22.038949,"Taiwan",2019,4,13,"cdround","https://www.inaturalist.org/observations/29361515","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294639748","29361515",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.263855,23.618163,"Taiwan",2019,5,21,"cdround","https://www.inaturalist.org/observations/67438835","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3018126739","67438835",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",114.061968,22.437617,"Yuen Long",2019,6,14,"cdround","https://www.inaturalist.org/observations/26955279","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2269233159","26955279",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.485275,23.472982,"Taiwan",2019,7,19,"cdround","https://www.inaturalist.org/observations/29097682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294571245","29097682",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",112.196567,25.369725,"Hunan",2019,7,14,"cdround","https://www.inaturalist.org/observations/99698419","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407904703","99698419",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",106.697525,20.811692,"H<U+1EA3>i Phong",2019,8,6,"cdround","https://www.inaturalist.org/observations/30291904","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429226360","30291904",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.263588,23.059977,"Tainan",2019,9,11,"cdround","https://www.inaturalist.org/observations/32575033","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423029983","32575033",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.557388,24.32287,"Taichung",2019,10,19,"cdround","https://www.inaturalist.org/observations/34622588","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2444993890","34622588",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",114.042301,22.451041,"Yuen Long",2019,11,24,"cdround","https://www.inaturalist.org/observations/36008642","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465298000","36008642",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.786053,24.169723,"Taichung",2018,5,6,"cdround","https://www.inaturalist.org/observations/13823720","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880581515","13823720",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",121.78828,24.638719,"Taiwan",2018,7,4,"","https://www.inaturalist.org/observations/39698586","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2579305170","39698586",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",121.788311,24.639946,"Taiwan",2018,7,4,"cdround","https://www.inaturalist.org/observations/14028803","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3881599303","14028803",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Amphiesma stolatum",121.47767,23.77253,NA,2018,9,18,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445450",NA,"<U+5317>2-<U+5317><U+6797><U+6A4B>",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.765687,24.17872,"Taichung",2018,11,4,"cdround","https://www.inaturalist.org/observations/18094387","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1935599679","18094387",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",113.314511,22.950579,"Guangdong",2018,11,21,"cdround","https://www.inaturalist.org/observations/69789478","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3383925630","69789478",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.76908,24.13892,NA,2017,1,12,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864143950",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.78905,23.82175,NA,2017,3,15,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144413",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.59964,22.65355,NA,2017,3,23,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144713",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.56161,24.3237,NA,2017,4,5,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144622",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.57774,24.07867,NA,2017,4,2,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144716",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.263,22.94966,NA,2017,4,5,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144854",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.514155,23.657193,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864144892",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.47934,23.56286,NA,2017,4,8,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145108",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.63391,24.31653,NA,2017,4,11,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145212",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.50542,22.61216,NA,2017,4,14,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145214",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.65859,24.21232,NA,2017,4,20,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145570",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.33065,23.00095,NA,2017,4,22,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145642",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.29021,23.27835,NA,2017,4,26,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145717",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.74164,23.83519,NA,2017,4,19,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145801",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.95217,24.70414,NA,2017,4,29,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145978",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.30456,23.25791,NA,2017,4,28,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146223",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",114.031055,22.42568,"Yuen Long",2017,5,2,"","https://www.inaturalist.org/observations/6332627","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1562974890","6332627",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.615357,24.325161,"Taichung",2017,5,31,"cdround","https://www.inaturalist.org/observations/6443613","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269037","6443613",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.50277,23.65748,NA,2017,5,4,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146182",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.50273,23.65738,NA,2017,5,4,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146195",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.42979,22.72626,NA,2017,5,6,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146443",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.41794,23.56383,NA,2017,5,5,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146452",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",121.30434,25.05396,NA,2017,5,11,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146518",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.96395,24.70506,NA,2017,5,11,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146696",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Amphiesma stolatum",120.42582,24.07121,NA,2017,5,13,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864146808",NA,NA,NA,NA,NA,NA,NA,NA
