"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","preparations","type","county","elevation","elevationAccuracy"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",113.979395,22.4,"Hong Kong",1990,7,31,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-175959","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476710063","R-175959","Lantau,Tung Chung,0.4km W. of Wong Ka Wai","ASIA","whole animal (ethanol)",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",113.920215,22.30601,"Hong Kong",1990,8,13,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-175960","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476499457","R-175960","Chek Lap Kok,Sham Wan Tseun","ASIA","whole animal (ethanol)",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",114.040462,22.286152,"Hong Kong",1987,4,8,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172679","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476500159","R-172679","Peng Chau","ASIA","whole animal (ethanol)",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",114.06086,22.346853,"Hong Kong",1987,4,8,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172677","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476712329","R-172677","Tai Lung Tseun","ASIA","whole animal (ethanol)",NA,"New Territories",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",114.040947,22.280277,"Hong Kong",1987,4,8,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172680","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476712331","R-172680","Nam Wan","ASIA","whole animal (ethanol)",NA,"New Territories",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",114.112347,22.225567,"Hong Kong",1987,5,15,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172678","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476712330","R-172678","Lamma Island, Yung Shue Wan","ASIA","whole animal (ethanol)",NA,NA,NA,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",114.08333,22.41667,"Hong Kong",1986,8,14,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:209060","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145518021","MVZ:Herp:209060","SE side Shek Kong, New Territories","ASIA","whole organism",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",114.011685,22.486314,"Hong Kong",1983,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172697","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476712541","R-172697","Tsim pei Tsui","ASIA","whole animal (ethanol)",NA,"New Territories",NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",121.522586,25.090711,"Taipei Special Municipality",1968,5,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543456734","114024","Taipei, Shilin","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",121.5307,25.1213,"Taipei Special Municipality",1967,12,NA,"",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543490045","144004","Tien Mou","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",121.524292,25.047142,"Taipei Special Municipality",1966,8,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543490064","144021","Taipei","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",103.216667,21.25,NA,1939,1,15,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-45270","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476790390","R-45270","Ban Nam Khueng,40miles N. of Ban Houei Sai,Laos,Indochina","ASIA","whole animal (ethanol)",NA,NA,NA,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",117.43333,28.1,"Jiangxi Province",1936,6,23,"colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:23844","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145550625","MVZ:Herp:23844","Hong San, SE Kiangsi","ASIA","whole organism",NA,NA,650,0
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",118.796919,32.060256,"Jiangsu Prov.",1923,NA,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543661127","71955","Nanjing","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",120.964639,23.992539,"Nantou Co.",1909,3,9,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543541484","19030","Polisia [= Puli]","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",121.515028,25.115122,"Taipei Special Municipality",1909,4,27,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543541472","19029","Hokuto","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",120.448375,23.482317,"Chiayi City",1907,9,2,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543496438","14976","Chiayi","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"9cd0014c-b7b1-4ed1-bef7-0225acfa4ef2","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",111.51667,23.23333,"Guangdong Sheng",1886,NA,NA,"cudc,colmano","http://portal.vertnet.org/o/smns/herpetologie?id=3030","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","621068078","3030","Yunan",NA,NA,"PhysicalObject",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",121,23.5,NA,1871,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-7419","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476650165","R-7419","Bankoro, Central Formosa","ASIA","whole animal (ethanol)",NA,NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",106.198483,21.267572,"Bac Giang Prov.",NA,NA,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543515617","16702","Phu Lang Thuong","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",113.264428,23.129231,"Guangdong Prov.",NA,NA,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543663962","74506","Guangzhou","ASIA","Alcohol","PhysicalObject",NA,NA,NA
"8e479b8f-ac16-4bed-a11a-bc7e27c31663","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",121.518113,25.031588,"n/a",NA,NA,NA,"colmano,inmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1987132725","182639","TAIPEI CITY / NAN-KAN","ASIA","FLUID - 1","PhysicalObject","TAIPEI",NA,NA
"78f98484-a7ef-4e6c-8b51-7464f1209591","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",120.80566,23.61232,NA,NA,NA,NA,"colmafu,inmafu","https://csvcoll.org/portal/collections/individual/index.php?occid=662066","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2816168088","ASUHEC029471",NA,NA,NA,NA,NA,NA,NA
"78f98484-a7ef-4e6c-8b51-7464f1209591","PRESERVED_SPECIMEN","PRESENT","Hypsiscopus plumbea",120.89355,23.61232,NA,NA,NA,NA,"colmafu,inmafu","https://csvcoll.org/portal/collections/individual/index.php?occid=662067","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2816168091","ASUHEC029472",NA,NA,NA,NA,NA,NA,NA
