"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.132081,22.276433,"Central and Western",2022,6,4,"cdround","https://www.inaturalist.org/observations/120109516","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859430336","120109516",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.154212,22.256353,"Southern",2022,6,28,"cdround","https://www.inaturalist.org/observations/123777651","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859810411","123777651",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.162109,22.258611,"Southern",2022,6,18,"cdround","https://www.inaturalist.org/observations/122294326","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860296106","122294326",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.046445,22.291843,"Central and Western",2022,6,17,"cdround","https://www.inaturalist.org/observations/122266162","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860443101","122266162",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.161522,22.257667,"Southern",2022,6,11,"cdround","https://www.inaturalist.org/observations/121865856","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860459779","121865856",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.13517,22.273188,"Central and Western",2022,6,17,"cdround","https://www.inaturalist.org/observations/122266169","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860469115","122266169",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.14273,22.266433,"Central and Western",2022,6,15,"cdround","https://www.inaturalist.org/observations/121840776","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3860475774","121840776",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.043286,22.258502,"Central and Western",2022,6,17,"cdround","https://www.inaturalist.org/observations/122266167","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860492183","122266167",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.100803,22.214849,"Central and Western",2022,6,17,"cdround","https://www.inaturalist.org/observations/122252895","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3860519177","122252895",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.141782,22.265199,"Central and Western",2022,6,29,"cdround","https://www.inaturalist.org/observations/123965456","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872904824","123965456",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.142851,22.266457,"Central and Western",2022,6,21,"cdround","https://www.inaturalist.org/observations/122950636","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872999718","122950636",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.141776,22.26608,"Central and Western",2022,7,5,"cdround","https://www.inaturalist.org/observations/124835703","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859661421","124835703",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.140919,22.266142,"Central and Western",2022,7,9,"cdround","https://www.inaturalist.org/observations/125472101","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873385024","125472101",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.023975,22.233892,"Central and Western",2022,7,15,"cdround","https://www.inaturalist.org/observations/126506413","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3873494189","126506413",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.133085,22.276145,"Central and Western",2022,7,15,"cdround","https://www.inaturalist.org/observations/126352017","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873808934","126352017",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.140853,22.266283,"Central and Western",2022,7,24,"cdround","https://www.inaturalist.org/observations/127655221","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3874019768","127655221",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.137936,22.279775,"Central and Western",2022,7,30,"cdround","https://www.inaturalist.org/observations/128784929","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881463761","128784929",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.186078,22.3847,"Sha Tin",2021,1,24,"cdround","https://www.inaturalist.org/observations/68668241","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031911936","68668241",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.18346,22.386223,"Sha Tin",2021,2,7,"cdround","https://www.inaturalist.org/observations/69197333","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3039467743","69197333",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.140527,22.265686,"Central and Western",2021,3,10,"cdround","https://www.inaturalist.org/observations/70929633","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3059052619","70929633",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.033881,22.239863,"Sha Tin",2021,4,4,"cdround","https://www.inaturalist.org/observations/72985589","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079851727","72985589",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.182831,22.373423,"Sha Tin",2021,4,20,"cdround","https://www.inaturalist.org/observations/75177201","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3108983865","75177201",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.195695,22.370362,"Sha Tin",2021,5,2,"cdround","https://www.inaturalist.org/observations/76480676","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112745340","76480676",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.126275,22.271671,"Sha Tin",2021,5,6,"cdround","https://www.inaturalist.org/observations/78046029","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113578114","78046029",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.140146,22.266485,"Central and Western",2021,5,19,"cdround","https://www.inaturalist.org/observations/79372215","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3465899456","79372215",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.140415,22.266902,"Central and Western",2021,6,6,"cdround","https://www.inaturalist.org/observations/81827318","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302537315","81827318",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.143834,22.266976,"Central and Western",2021,6,12,"cdround","https://www.inaturalist.org/observations/82801534","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307189923","82801534",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.14974,22.267356,"Central and Western",2021,6,12,"cdround","https://www.inaturalist.org/observations/83101755","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307391119","83101755",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.16172,22.258988,"Southern",2021,7,1,"cdround","https://www.inaturalist.org/observations/85282062","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321129600","85282062",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.16658,22.260933,"Wan Chai",2021,7,11,"cdround","https://www.inaturalist.org/observations/86821480","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3327963290","86821480",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.152413,22.259737,"Southern",2021,7,17,"cdround","https://www.inaturalist.org/observations/90203200","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337855744","90203200",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.133462,22.275927,"Central and Western",2021,8,2,"cdround","https://www.inaturalist.org/observations/89753742","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335121251","89753742",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.183636,22.386216,"Sha Tin",2021,8,6,"","https://www.inaturalist.org/observations/90141824","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337725045","90141824",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.133439,22.275955,"Central and Western",2021,8,12,"cdround","https://www.inaturalist.org/observations/90871451","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337827517","90871451",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.133347,22.275988,"Central and Western",2021,8,10,"cdround","https://www.inaturalist.org/observations/90660570","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337981149","90660570",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.096047,22.422452,"Yuen Long",2021,8,20,"cdround","https://www.inaturalist.org/observations/91862289","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343721725","91862289",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.046236,22.226648,"Central and Western",2021,9,28,"cdround","https://www.inaturalist.org/observations/96457189","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3384121646","96457189",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.172228,22.271062,"Wan Chai",2021,9,17,"cdround","https://www.inaturalist.org/observations/95126857","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384398232","95126857",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.19748,22.394913,"Sha Tin",2021,9,27,"cdround","https://www.inaturalist.org/observations/99950252","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407975989","99950252",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.172584,22.271896,"Wan Chai",2021,9,17,"cdround","https://www.inaturalist.org/observations/106528662","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3499568622","106528662",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.075375,22.424997,"Yuen Long",2021,10,3,"cdround","https://www.inaturalist.org/observations/97024254","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384846145","97024254",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.162947,22.254832,"Southern",2021,10,1,"cdround","https://www.inaturalist.org/observations/96997110","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384860181","96997110",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.163421,22.256093,"Southern",2021,10,1,"cdround","https://www.inaturalist.org/observations/96997136","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385136191","96997136",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.18258,22.361143,"Sha Tin",2021,10,11,"cdround","https://www.inaturalist.org/observations/97881179","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391505973","97881179",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.145623,22.267409,"Central and Western",2021,10,16,"cdround","https://www.inaturalist.org/observations/98355872","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3398727079","98355872",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.188647,22.393585,"Sha Tin",2021,11,4,"cdround","https://www.inaturalist.org/observations/100190951","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408219199","100190951",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.092054,22.210822,"Southern",2020,5,19,"cdround","https://www.inaturalist.org/observations/46576160","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626235837","46576160",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.140092,22.266528,"Central and Western",2020,5,13,"cdround","https://www.inaturalist.org/observations/45776649","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626248451","45776649",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.176728,22.244661,"Southern",2020,5,26,"cdround","https://www.inaturalist.org/observations/47460883","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634279784","47460883",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.176303,22.245007,"Southern",2020,5,26,"cdround","https://www.inaturalist.org/observations/47461594","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634429831","47461594",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.175928,22.246562,"Southern",2020,6,4,"cdround","https://www.inaturalist.org/observations/52450062","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814110901","52450062",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.141701,22.266071,"Central and Western",2020,6,23,"cdround","https://www.inaturalist.org/observations/53155420","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2818591445","53155420",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.164284,22.340359,"Sham Shui Po",2020,6,2,"cdround","https://www.inaturalist.org/observations/65073827","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988341293","65073827",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.141541,22.265998,"Central and Western",2020,7,16,"cdround","https://www.inaturalist.org/observations/53238683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2818638535","53238683",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.184473,22.376187,"Sha Tin",2020,7,20,"cdround","https://www.inaturalist.org/observations/53683243","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3335131353","53683243",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.141633,22.348033,"Kwai Tsing",2020,8,2,"cdround","https://www.inaturalist.org/observations/55134480","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826297223","55134480",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.140492,22.265775,"Central and Western",2020,8,17,"cdround","https://www.inaturalist.org/observations/56729386","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850900174","56729386",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.158015,22.35379,"Sha Tin",2020,8,12,"cdround","https://www.inaturalist.org/observations/56220916","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2851174420","56220916",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.138611,22.268167,"Central and Western",2020,8,31,"cdround","https://www.inaturalist.org/observations/58134767","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2859900040","58134767",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.192707,22.390418,"Sha Tin",2020,8,24,"cdround","https://www.inaturalist.org/observations/58489855","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862299550","58489855",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.097567,22.421819,"Yuen Long",2020,9,1,"cdround","https://www.inaturalist.org/observations/58817709","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862341963","58817709",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.024211,22.314168,"Central and Western",2020,9,4,"cdround","https://www.inaturalist.org/observations/58569713","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2862364660","58569713",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.103825,22.422146,"Yuen Long",2020,9,27,"cdround","https://www.inaturalist.org/observations/60933530","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873892988","60933530",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.15775,22.353089,"Sha Tin",2020,9,5,"cdround","https://www.inaturalist.org/observations/59760762","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067587218","59760762",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.158156,22.351721,"Sha Tin",2020,9,5,"cdround","https://www.inaturalist.org/observations/59760775","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067666175","59760775",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.016811,22.279027,"Tsuen Wan",2020,9,8,"cdround","https://www.inaturalist.org/observations/104932410","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456407772","104932410",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.198526,22.365491,"Sha Tin",2020,10,19,"cdround","https://www.inaturalist.org/observations/63068039","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901537066","63068039",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.139761,22.266486,"Central and Western",2019,3,20,"cdround","https://www.inaturalist.org/observations/21420679","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2028503953","21420679",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.139831,22.266461,"Central and Western",2019,3,21,"cdround","https://www.inaturalist.org/observations/21448933","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2234740771","21448933",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.17663,22.244665,"Southern",2019,4,26,"cdround","https://www.inaturalist.org/observations/23096969","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238798577","23096969",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.176497,22.244837,"Southern",2019,4,26,"cdround","https://www.inaturalist.org/observations/23097066","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238798786","23097066",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Physignathus cocincinus",114.176756,22.244557,"Southern",2019,4,26,"cdround","https://www.inaturalist.org/observations/23096960","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238799203","23096960",NA,NA,NA,NA
