"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dendrelaphis ngansonensis",106.987664,20.794131,"H<U+1EA3>i Phong",2020,4,30,"cdround","https://www.inaturalist.org/observations/44346990","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611309656","44346990"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dendrelaphis ngansonensis",105.083803,20.660016,"Hoa Binh",2018,3,29,"cdround","https://www.inaturalist.org/observations/25527253","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2244303049","25527253"
