"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","elevation","year","month","day","issues","license","geodeticDatum","catalogNumber","locality","gbifID"
"263bbfe7-f643-43bb-b448-f0705d1c0e18","PRESERVED_SPECIMEN","PRESENT","Dopasia ludovici",104.8667,23.0333,1000,2008,4,29,"elnn,incomis,inmafu","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","ZFMK HERP 091690","Ha Giang; Quan Ba: Tung Vai","3770753653"
