"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","county","locality","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko porosus",121.970813,20.448507,"Batanes",2020,1,23,"cdround","https://www.inaturalist.org/observations/38107462","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574133644","38107462",NA,NA,NA,NA,NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Gekko porosus",121.991,20.47,"Batanes Province",2008,5,28,"gass84,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","686675216","313974","ASIA","ETOH - 1; tissue - 100","Municipality of Basco","Barangay San Antonio, Sitio Chadpidan",NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Gekko porosus",121.92547,20.3946,"Batanes Province",2008,5,23,"gass84,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","686692984","313970","ASIA","ETOH - 1; tissue - 100","Municipality of Ivana","Barangay San Vicente, Sitio Chyaten",NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Gekko porosus",121.979017,20.45135,"Batanes Province",2007,2,23,"cdround,gass84,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","686678541","328366","ASIA","ETOH - 1; tissue - 100","Municipality of Basco","Barangay San Antonio, on edge of Basco town proper, near airport",NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gekko porosus",121.834208,20.760567,"Batanes Prov.",1921,11,21,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543648429","60526","ASIA","Alcohol",NA,NA,"PhysicalObject"
