"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys annamensis",114.366114,22.315771,"Sai Kung",2021,8,14,"cdround","https://www.inaturalist.org/observations/91128884","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337919346","91128884",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Mauremys annamensis",114.254804,22.597376,"North",2015,5,16,"cdround","https://www.inaturalist.org/observations/17787862","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2235469187","17787862",NA,NA,NA
"09c4287e-e6d5-4552-a07f-bff8a00833d8","PRESERVED_SPECIMEN","PRESENT","Mauremys annamensis",110.346114888889,20.0407663649742,"Hainan Province",1999,10,29,"cdrep,typstativ,colmafu,inmafu,fpwktinv","http://arctos.database.museum/guid/MVZ:Herp:230462","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1145541725","MVZ:Herp:230462","ASIA","whole organism; tissue; tissue; tissue; tissue; tissue sample; tissue sample","Dongmen Market, Haikou, Hainan Island"
