"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",113.927667,22.384969,"Islands",2020,6,4,"cdround","https://www.inaturalist.org/observations/90979252","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3338087902","90979252"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",114.080057,22.388494,"Wan Chai",2020,8,19,"cdround","https://www.inaturalist.org/observations/56945213","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850637413","56945213"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",107.03587,20.765805,"H<U+1EA3>i Phong",2020,8,9,"","https://www.inaturalist.org/observations/56204552","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2851080417","56204552"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",107.594833,22.659016,"Guangxi",2020,8,20,"cdround","https://www.inaturalist.org/observations/64776705","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988580874","64776705"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",114.178804,22.445737,"Tai Po",2020,9,25,"cdround","https://www.inaturalist.org/observations/60697683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873931549","60697683"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",114.178672,22.445775,"Tai Po",2020,9,25,"cdround","https://www.inaturalist.org/observations/60697693","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2992806505","60697693"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",113.9033,22.290139,"Islands",2020,10,16,"cdround","https://www.inaturalist.org/observations/62702661","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2980806515","62702661"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",105.720701,20.238601,"Ninh Binh",2018,5,8,"cdround","https://www.inaturalist.org/observations/12307195","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058779337","12307195"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",114.178673,22.87886,"Guangdong",2018,11,17,"cdround","https://www.inaturalist.org/observations/20817724","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2006093170","20817724"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",113.975349,22.243376,"Islands",2017,7,26,"","https://www.inaturalist.org/observations/7405972","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465239240","7405972"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko reevesii",106.994738,20.799071,"H<U+1EA3>i Phong",2014,8,21,"cdround","https://www.inaturalist.org/observations/23040697","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044620372","23040697"
